region_std,year,month,temp_c,prec_mm
Архангельская область,2023,8,12.38159,25.97666351375651
Архангельская область,2023,9,8.700341,41.48650196313858
Архангельская область,2023,10,-0.98701143,45.93338409134879
Архангельская область,2023,11,-8.09652,31.53651737045886
Архангельская область,2023,12,-12.605021,20.87492955674698
Астраханская область,2007,1,2.4053411,20.98081691552351
Астраханская область,2007,2,-1.9435618,12.644669499578356
Астраханская область,2007,3,2.9055736,4.768451865735526
Астраханская область,2007,4,9.847864,52.27040422113636
Астраханская область,2007,5,19.348244,13.323292634559367
Астраханская область,2007,6,24.416786,15.063978647560582
Астраханская область,2007,7,26.527708,19.030727152313506
Астраханская область,2007,8,28.52201,8.842153893382866
Астраханская область,2007,9,19.442461,17.63556414309074
Астраханская область,2007,10,12.002097,10.278385141551171
Астраханская область,2007,11,1.0771769,29.48071340216866
Астраханская область,2007,12,-3.985665,45.27467188891192
Астраханская область,2008,1,-8.2353325,10.746449828040104
Астраханская область,2008,2,-3.2683458,17.226805682800993
Астраханская область,2008,3,6.318944,23.53756253240768
Астраханская область,2008,4,12.724069,36.260338626114844
Астраханская область,2008,5,17.40905,37.299147908877295
Астраханская область,2008,6,22.261185,43.93592209593944
Астраханская область,2008,7,26.540138,20.241541794044846
Астраханская область,2008,8,26.215559,6.074959515285751
Астраханская область,2008,9,17.209743,20.857217225092874
Астраханская область,2008,10,11.502016,12.837001060437121
Астраханская область,2008,11,4.7420893,12.745020811531901
Астраханская область,2008,12,-2.6463692,25.384441644276677
Астраханская область,2009,1,-6.0505342,21.167341533017634
Астраханская область,2009,2,-1.5293534,27.161598105973834
Астраханская область,2009,3,2.8685427,40.11324016386087
Астраханская область,2009,4,8.643383,13.17483708612742
Астраханская область,2009,5,17.185728,47.80032465147498
Астраханская область,2009,6,25.703636,8.301524967207804
Астраханская область,2009,7,27.605583,12.328173948724706
