region,year,subsidy_main,subsidy_secondary,subsidy_third,subsidy_col_4,subsidy_col_5,subsidy_col_6,subsidy_col_7,subsidy_col_8,subsidy_col_9,subsidy_col_10
Астраханская область,2020,36000000532.0,1774.1738,1817979549.386,307838659.0265404,252429106.98574534,363249037.8172404,504785257.98361343,363164612.8075162,504716324.11194944,55397991.075020656
Астраханская область,2021,12000000722.0,1714.5598,962.0459,1836.32077222,2605.84746214,1167.0715251600002,1663.08713112,861.48105849,1793.91781765,2511.45012949
Астраханская область,2022,12000000684.0,1527.7350000000001,901.2261000000001,1512.73050946,2207.72615954,960.6473723400001,1373.1716398400001,735.04899871,1449.77549042,2084.0864649
Астраханская область,2023,760.0,2879.0274,0.0,3145.6985825999996,2759.24895574,386.44962686,2741.71959652,71.76527589,3125.31547731,2741.71959652
Астраханская область,2024,646.0,3930.9953,0.0,4163.0388162300005,3618.261,544.77781623,3618.25875397,123.40292308000001,4163.03590272,3618.25873162
Белгородская область,2016,42000000039.0,19371.4372,9482676546.3894,503709685.464452,265943418.022726,237786969.416652,257274671.633326,169113746.62696603,495050677.9630937,265943410.40258467
Белгородская область,2017,42000000030.0,14456.2176,7318887855.8805,5190356982.213995,4930846854.024117,259526960.876895,4930839526.143617,7318.8805,5190356981.21399,4930846840.024115
Белгородская область,2018,42000000036.0,13925714111.0,13995986237.0,19060824566.22,24271488485.15,10033105271.220001,17273476084.27,7157558007.879999,19220374698.82,24271456969.059998
Белгородская область,2019,42000000036.0,8487.2238,5033303209.234934,80200762.2488563,63364581.9969674,16851024.321256302,63359132.52363322,11535.47939196,80201170.23268208,63365692.58143322
Белгородская область,2020,42000000042.0,7367.5408,7440036780.4139,882181103.5861875,696930412.7574224,1067438773.8059875,1393842834.2753224,1067437960.55306,1393842716.0171475,185266199.32847506
Белгородская область,2021,14000000057.0,8509.40834,5105.43302,8312.63970442,12914.34377955,5849.41610442,7939.66247955,4976.345524830001,8314.30392925,12064.87009534
Белгородская область,2022,14000000054.0,6007.6301,3790.6085000000003,6965.344713959999,10242.24413675,4752.03441396,6489.9147616400005,4187.11140254,7307.53553439,10242.24413652
Белгородская область,2023,60.0,11002.4907,0.0,12642.711223190001,10961.519900000001,1681.1913231899998,10950.931440740002,478.7835269600001,12632.121864230001,10950.931440740002
Белгородская область,2024,51.0,9101.3603,0.0,11101.010559670001,8775.879400000002,2325.13115967,8775.879400000002,301.7435350200001,11101.010559670001,8775.879400000002
Брянская область,2016,45000000052.0,19149.4738,27801943.5572,82215831.44127902,37038171.62848576,45197505.94467902,35638860.62444035,21299034.85543461,80826150.85089026,36712922.45704405
Брянская область,2017,45000000040.0,20420.120600000002,10279413910.4036,7922961177.753182,7857846047.173558,65137640.0361822,7857835756.755378,10288.56064114,7922961165.899151,7857846030.133449
Брянская область,2018,45000000048.0,18251163117.0,18393614431.0,22129827473.18,30524118800.71,10616231259.18,21323778089.11,9200972294.220001,22131300711.239998,30517801461.56
Брянская область,2019,45000000048.0,19230.770699999997,10479339027.718983,192197157.9295669,176831791.6673937,15390609.48556689,176821160.12253,890043.87361518,192197291.9297179,176833300.36251262
Брянская область,2020,45000000056.0,21178.318199999998,21187502949.9451,786628959.8567609,723719765.9932587,849566864.2058609,1447387316.7494018,849566585.2290609,1447387300.0591831,62951766.76175734
Брянская область,2021,15000000076.0,21622.57058,18626.331039999997,12776.296255050001,30544.921302200004,18199.41481505,12584.13228353,17897.17692976,12749.044193430003,22735.976553990004
Брянская область,2022,15000000072.0,20082.7499,10857.335099999998,20250.64990481,30948.321504609998,11037.398304809998,20143.15600045,10839.16918944,20272.209999410003,30946.26857445
Брянская область,2023,80.0,26403.971500000003,0.0,26751.52137195,26378.902457660002,372.61891429,26378.90204468,18.73280775,26751.52093176,26378.90204468
Брянская область,2024,68.0,19255.461199999998,0.0,20430.460705969996,19038.6169,1391.84380597,18977.850400259995,18.161848029999998,20365.815525879996,18977.850400259995
Владимирская область,2016,51000000065.0,2273.0151,1156.9025000000001,30537786.4621,23052654.8527,7487785.3495,23051497.950038,1156.950115,30537725.514002,23052651.880797
Владимирская область,2017,51000000050.0,2121.5559,1078653617.6525,552153115.4373,430680817.6942,121476360.5339,430679723.98416007,709849.03609807,552153070.953865,430680790.93265605
Владимирская область,2018,51000000060.0,1887539522.0,1942372839.0,2286578738.7,3129994217.9,1214227304.7,2158807805.87,987273491.1700001,2302665787.87,3129994198.8399997
Владимирская область,2019,51000000060.0,1468.3442,890137530.1647,69714521.902975,62046692.051759,7673431.695075,62045770.83113263,157869.56508168997,69714527.43993022,62046907.85361541
Владимирская область,2020,51000000070.0,1574.4064,1637424032.103,231004571.998632,205595412.660932,256415058.086832,411187080.55782276,256414937.75813356,411187077.65365845,25412454.78241009
Владимирская область,2021,17000000095.0,1738.0252,987.6239,1805.0708,2728.6866999999997,1123.4519,1742.43947908,996.79137895,1814.8947537699999,2662.8871375
Владимирская область,2022,17000000090.0,1506.6942,875.4926999999998,1663.2631,2463.2817999999997,1038.5525999999998,1589.2800735199999,878.8654034099998,1666.1936133499999,2463.2817584699997
Владимирская область,2023,100.0,3252.7445000000002,0.0,3566.50352,3238.7582,327.74532,3238.75042028,7.3500000000000005,3566.4946916,3238.7504097
Владимирская область,2024,85.0,3436.8783000000003,0.0,3658.9623,3349.1771999999996,309.7851,3349.03039674,24.13822318,3658.79547702,3349.03039674
"Возмещение части затрат крестьянских (фермерских) хозяйств, включая индивидуальных предпринимателей, при оформлении в собственность используемых ими земельных участков из земель сельскохозяйственного назначения",2016,61.0,2.0,61.0,46.0,218.0,,,,,
"Возмещение части затрат крестьянских (фермерских) хозяйств, включая индивидуальных предпринимателей, при оформлении в собственность используемых ими земельных участков из земель сельскохозяйственного назначения",2017,61.0,2.0,61.0,46.0,218.0,,,,,
"Возмещение части затрат крестьянских (фермерских) хозяйств, включая индивидуальных предпринимателей, при оформлении в собственность используемых ими земельных участков из земель сельскохозяйственного назначения",2018,61.0,2.0,61.0,46.0,218.0,,,,,
"Возмещение части затрат крестьянских (фермерских) хозяйств, включая индивидуальных предпринимателей, при оформлении в собственность используемых ими земельных участков из земель сельскохозяйственного назначения",2019,61.0,2.0,61.0,46.0,218.0,,,,,
Возмещение части затрат на закладку и уход за виноградниками,2016,41.0,,41.0,32.0,2.0,,,,,
Возмещение части затрат на закладку и уход за виноградниками,2017,41.0,,41.0,32.0,2.0,,,,,
Возмещение части затрат на закладку и уход за виноградниками,2018,41.0,,41.0,32.0,2.0,,,,,
Возмещение части затрат на закладку и уход за виноградниками,2019,41.0,,41.0,32.0,2.0,,,,,
Возмещение части затрат на закладку и уход за многолетними плодовыми и ягодными насаждениями,2016,43.0,,43.0,34.0,4.0,,,,,
Возмещение части затрат на закладку и уход за многолетними плодовыми и ягодными насаждениями,2017,43.0,,43.0,34.0,4.0,,,,,
Возмещение части затрат на закладку и уход за многолетними плодовыми и ягодными насаждениями,2018,43.0,,43.0,34.0,4.0,,,,,
Возмещение части затрат на закладку и уход за многолетними плодовыми и ягодными насаждениями,2019,43.0,,43.0,34.0,4.0,,,,,
Возмещение части затрат на раскорчевку выбывших из эксплуатации старых садов и рекультивацию раскорчеванных площадей,2016,42.0,,42.0,33.0,3.0,,,,,
Возмещение части затрат на раскорчевку выбывших из эксплуатации старых садов и рекультивацию раскорчеванных площадей,2017,42.0,,42.0,33.0,3.0,,,,,
Возмещение части затрат на раскорчевку выбывших из эксплуатации старых садов и рекультивацию раскорчеванных площадей,2018,42.0,,42.0,33.0,3.0,,,,,
Возмещение части затрат на раскорчевку выбывших из эксплуатации старых садов и рекультивацию раскорчеванных площадей,2019,42.0,,42.0,33.0,3.0,,,,,
Волгоградская область,2016,54000000506.0,4200.1705,475323.6288,22161822.690892,20630059.326996,1536362.149192,20604211.147288,475246.01422373,22138104.84739313,20629972.76883914
Волгоградская область,2017,54000000390.0,4749.2979,2603660838.6582,708000922.8699971,622687707.6169022,85320540.2302972,622685074.366859,2601.3845211299995,708000843.3547884,622687649.1732439
Волгоградская область,2018,54000000468.0,6371543226.0,7123659435.0,6892047830.34,10592819735.96,4385582367.34,7023480734.34,3569570742.86,7439888438.01,10578733135.34
Волгоградская область,2019,54000000468.0,4109.3437,2447459777.2471,747502463.357848,642854435.059221,104657064.43864751,642851848.3002205,2468.5832500600004,747502537.6912246,642855057.1778605
Волгоградская область,2020,54000000546.0,6004.7324,6861551938.8679,929739488.8303827,799581199.2024117,1059902010.5522827,1599147971.26073,1059901369.2892879,1599148020.2583501,130171426.01583567
Волгоградская область,2021,18000000741.0,6534.6935,3783.1580999999996,6725.827330549999,10017.315250079999,4299.67406955,6403.8367885299995,3630.81943743,6742.313772169999,9858.43673437
Волгоградская область,2022,18000000702.0,6148.1957999999995,3843.2922999999996,6441.2322485,10037.35533538,4212.18411356,6236.8731052,3854.90052873,6469.34837826,10037.34967974
Волгоградская область,2023,780.0,11486.339000000002,0.0,12301.66053748,11486.339000000002,815.3215374799998,11486.33841464,10.58950404,12301.65990614,11486.338414020001
Волгоградская область,2024,663.0,8412.7372,0.0,9071.441921099999,8141.34619861,930.09572249,8141.34619861,11.43822471,9071.441921099999,8141.34619861
Вологодская область,2016,57000000338.0,3732.4251999999997,1978583.4726,13051957.99015892,10448919.21740446,2607187.03755892,10002360.31592582,4018356.1714249,12607203.19285763,10407715.4256474
Вологодская область,2017,57000000260.0,1627.7821,812164746.1639,82420116.912244,78299930.937814,4123675.294044,76326147.45399585,809.5113748800001,80343253.16006722,76326944.15543996
Вологодская область,2018,57000000312.0,1511385387.0,1561715634.0,2070529324.04,2631270518.59,1314895011.04,1850269990.7,794898378.2599999,2081353680.2200003,2630789823.22
Вологодская область,2019,57000000312.0,1322.3908,773975992.9876273,167712104.84877896,129139224.52773003,38578530.432878956,129138375.03220652,200359.09904958,165838621.8581187,127696764.87912914
Вологодская область,2020,57000000364.0,1379.9564,1354751233.4041,297661254.9133324,229200530.67483506,366123168.3072324,458397691.3477984,366122845.8282281,458397661.395168,68463661.71481866
Вологодская область,2021,19000000494.0,1690.4262,881.9873000000002,2008.2375186999998,2710.7609764999997,1229.48312313,1856.35579373,856.5989212100002,2009.7019052800001,2708.01101526
Вологодская область,2022,19000000468.0,1247.8394,724.9642,1513.50339351,2069.49804804,1030.98727343,1379.3782566,707.6592114900001,1522.80561319,2069.49311669
Вологодская область,2023,520.0,2877.7254,0.0,3614.6124800699995,2829.70873579,784.9037442800001,2829.70628592,5.92317736,3611.8650404599994,2827.07143296
Вологодская область,2024,442.0,2641.5109,0.0,3301.17393773,2522.8385000000003,778.3354377300001,2522.8113650200003,56.48157896000001,3301.1386255,2522.8113650200003
Воронежская область,2016,60000000078.0,14363.0496,227712950.002,295025349.5757,75429907.5504,219611954.5281,62023834.7470278,227712836.5367949,281173297.86321807,75429738.69032826
Воронежская область,2017,60000000060.0,14229.191200000001,7211753141.7459,3951746392.75482,3052563050.81856,899201105.30952,3052136593.9801984,7267.4015589,3951185003.278851,3052140994.909468
Воронежская область,2018,60000000072.0,17200962922.0,17321425030.0,23021896368.2,29607527049.1,12336647676.2,21000377270.3,8766179859.15,23115680573.27,29604452039.2
Воронежская область,2019,60000000072.0,10448.1069,6250247831.8302,511532898.9348256,281808552.11971277,229742631.03276414,281801991.0994204,202504.7623112,511533312.5026413,281810182.08473045
Воронежская область,2020,60000000084.0,10935.4632,11948389744.1248,1045407734.1577127,888607787.7957443,1202218921.2658126,1777187244.310381,1202217401.9411488,1777186609.4564626,156824875.20702234
Воронежская область,2021,20000000114.0,13836.566920000001,8578.566110000002,12887.5354755,20850.72482505,9369.253413240001,12926.964617090001,8028.798408760001,12971.72824896,19232.876259740002
Воронежская область,2022,20000000108.0,9305.91225,5282.29405,11313.11767017,15602.05892669,7327.499470170001,10360.04331433,5369.082158740001,11386.18844547,15602.05869906
Воронежская область,2023,120.0,19158.536,0.0,22365.49614267,19010.5088,3354.9873426699996,19010.50765429,260.39496762,22365.49472104,19010.50765429
Воронежская область,2024,102.0,14413.980899999999,0.0,14865.401700220002,13016.4481,1848.9536002199998,13016.446911539999,221.44901957000002,14865.40027593,13016.44691151
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2016,1247.0,7653.7706,97464632.5208,60553901.328195,31441861.838983,68242169.035395,22007593.77640198,62146962.217175856,49849133.59269137,15922663.696746698
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2017,909.0,7073.5532,3719321119.3262,11534.653083820001,13194.651604620001,1420624333.504884,980684840.054538,439943998.9157617,969703747.7658075,12884.366369590001
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2018,1057.0,8412797232.0,9746995200.0,9444581554.33,14372736332.55,7188884989.63,9961971263.49,5107886412.85,10757313549.53,14224084781.32
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2019,1057.0,13570.320800000001,11010195423.09711,16149.261082330002,25264.04438175,298249881.4913337,258779379.73549476,39480960.929638945,258778167.76958752,5451013.48186971
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2020,1270.0,12888.0719,7488209396.3706,11791.69598097,21127.12608188,1338610418.560981,1178480697.3968496,160140411.77318826,1175178589.2141156,18860.30670258
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2021,1613.0,16852.8615,11271.76155,16979.16254951,27502.44506113,12070.117164460002,16387.16721301,10706.98227154,16782.27838681,26515.87232451
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2022,1530.0,13329.6034,8944.6877,14308.435357229999,22387.72316369,10064.405535400001,13762.60029147,8928.76469364,14478.840906989999,22380.56174216
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2023,1660.0,27220.752,0.0,30228.683118830002,26386.803202920004,3841.87991591,26375.31429167,517.90509633,30216.12906527,26375.314283860003
ДАЛЬНЕВОСТОЧНЫЙ Ф.О.,2024,1411.0,19192.429799999998,0.0,20650.188227130002,18067.568126000002,2582.62010113,18020.348523380002,979.6023167099999,20597.37200941,18020.32943532
Донецкая Народная Республика,2024,1666.0,210.5288,0.0,212.655354,210.5288,2.126554,210.5288,0.0,212.655354,210.5288
Еврейская автономная область,2016,297000001207.0,385.2358,55.75170000000001,148.58919999999998,185.6642,96.10510000000001,125.11986782,55.39682980999999,142.79541719,176.9633147
Еврейская автономная область,2017,297000000930.0,362.9777,43391843.3918,11747008.60606016,7836341.98346016,3912480.02016016,7253311.28265763,45.21454087,10872507.9769168,7253337.86128145
Еврейская автономная область,2018,297000001116.0,75006477.0,79403200.0,86834756.22000001,122264167.33,48386770.22,80477596.59,42202816.690000005,87549867.69,118905760.71000001
Еврейская автономная область,2019,297000001116.0,784.5632,485843509.6379,4518533.09364446,4067196.17461112,456025.24358338,4066360.40112883,456.39007652000004,4518133.980936569,4066820.18109969
Еврейская автономная область,2020,297000001302.0,582.5586,257244178.1186,20736123.26616827,18662678.6670908,22809637.32276827,37277120.52620915,22756635.88294668,37229438.742819905,2068624.6660137
Еврейская автономная область,2021,99000001767.0,650.6386600000001,390.57648000000006,430.25858146,745.78254998,332.89368662,424.18200685,324.07921309999995,432.99086716,744.6949009799999
Еврейская автономная область,2022,99000001674.0,236.9895,76.99980000000001,151.54346904000002,224.56766711,84.68723586,147.85415992999998,82.26871711,157.11658294,224.51332442999998
Еврейская автономная область,2023,1860.0,463.0012,0.0,463.41119715,430.88316733000005,32.52802982,430.86742323999994,12.32642906,463.39373674,430.86742323999994
Еврейская автономная область,2024,1581.0,468.6049,0.0,462.81208804,431.7244,31.087688040000003,428.7229345,24.3678276,459.78014353,428.7229345
Забайкальский край,2016,228000001015.0,1342.9244,3226594.0104,630054.69933098,551537.34066549,79837.78533098,183939.03218461,595.46387858,263053.60429936,184530.55218894
Забайкальский край,2017,228000000783.0,1001096.488,465817765.8173,10393945.05423371,7590138.69653371,2806661.38353371,7589687.87923371,479.48677926,10393958.36098577,7590138.69653371
Забайкальский край,2018,152000001034.0,987394348.0,1070492400.0,1084105107.5400002,1596151775.0500002,636227622.54,1053476065.82,609976644.65,1159535643.25,1584756556.3700001
Забайкальский край,2019,152000001034.0,1001922.2886,1523523921.413702,37147734.05302149,34920160.32412293,2234398.28642149,34918629.38656315,266999.1578173,36950317.87940111,34734895.60911473
Забайкальский край,2020,152000001206.0,1660.443,1643206641.0446,252681994.8385245,237522183.77087733,267842696.2428245,475041027.3347752,267842627.67736092,475041040.0639059,15162871.16216483
Забайкальский край,2021,1634.0,1624.20146,961.16178,1415.16604233,2257.06350516,922.2061446900001,1389.03515318,879.37082018,1425.08038167,2251.30770608
Забайкальский край,2022,1548.0,1910.2328000000002,1347.0096,1884.1164085,3154.3024371399997,1420.37487846,1843.09964167,1325.10920726,1892.7150327499999,3154.30190048
Забайкальский край,2023,1720.0,2986.904,0.0,3031.6800362500003,2839.5053,192.17473625,2832.4546927300003,69.35273465,3024.41284044,2832.4546926400003
Забайкальский край,2024,1462.0,2829.4171,0.0,2752.66566191,2579.3183,173.34736191,2548.19785779,102.16619054,2718.47089467,2548.19785754
Запорожская область,2024,1632.0,99.8924,0.0,100.901416,99.8924,1.009016,99.8924,0.0,100.901416,99.8924
Ивановская область,2016,72000000091.0,654.1418,6097966.5709,12107518.414648,6318450.659124,5789751.8437479995,4218484.07077476,6091096.2205092,10007868.47173094,6318449.812949319
Ивановская область,2017,72000000070.0,725.9051999999999,361559661.5593,44915339.37121387,38498108.19749459,6419713.02531387,38497758.39715195,358.83156837,44915331.10786425,38498094.85037014
Ивановская область,2018,72000000084.0,725218222.0,741877200.0,796967517.36,1140186146.96,428689633.36,769156560.18,376476902.39000005,800763727.79,1139913539.03
Ивановская область,2019,72000000084.0,732.4324,437812151.905686,52336351.15101256,48673189.80321531,3667794.51963678,48672759.85797112,304342.90636851,52336365.09523464,48673283.3334289
Ивановская область,2020,72000000098.0,1113.8307,1156085939.2846,164257555.96028998,152760323.28449017,175755322.06159,305470980.12773496,175704504.0185416,305423796.12763387,11495947.86336791
Ивановская область,2021,24000000133.0,1169.7111,654.8888999999998,1188.41761196,1805.3834893499998,700.42618196,1150.11043487,645.9419845799999,1180.89699492,1773.27780073
Ивановская область,2022,24000000126.0,1164.8922,806.6707,1146.38301381,1870.29023561,801.4775760099999,1101.4745473799999,730.7643664899999,1127.26035136,1822.78412508
Ивановская область,2023,140.0,1423.1756,0.0,1433.19463316,1359.0564634500001,74.13816971,1359.05464041,16.99233509,1433.19272417,1359.05457356
Ивановская область,2024,119.0,1455.1699000000003,0.0,1415.1301498799999,1337.7127,77.41744987999999,1337.71019767,20.63177055,1415.1275034999999,1337.71019767
Иркутская область,2016,75000001038.0,2371.9325,1121159.38387981,72751874.86357981,29688298.607,43066985.6282,29631146.56325144,1121153.38889867,72695862.3083298,29688300.58815104
Иркутская область,2017,75000000800.0,3059.4676,1048078348.0773,128370078.637328,108370893.551164,20003526.247028,108369860.35689045,1054.64899478,128370082.36606999,108370886.4742407
Иркутская область,2018,75000000936.0,1949862934.0,2257965400.0,2463558698.7200003,3386853210.12,1628493919.72,2257760517.66,1141468770.78,2482823561.8900003,3386598188.91
Иркутская область,2019,75000000936.0,3369.2778,1763631632.8034,143399855.3156603,113287752.17416029,30119804.66706029,113285866.69793221,1767.76246862,143399989.22886783,113288118.52810216
Иркутская область,2020,75000001092.0,2168.734,2191798098.7784,312659617.51556253,247002970.4015779,378317680.0029625,494001095.3636574,378317331.541516,494001111.0865169,65661012.61679931
Иркутская область,2021,25000001482.0,3382.1567800000003,2198.36239,3759.7586743,5744.505245,2655.2607843,3534.16733973,2195.9503788300003,3777.17372878,5675.184926759999
Иркутская область,2022,25000001404.0,3411.5407,2566.9703,3398.40456302,5403.84245545,2634.55723133,3222.0477499099998,2287.60785828,3452.7255274999998,5403.84166017
Иркутская область,2023,1560.0,7142.9028,0.0,7907.927797740001,6907.16647659,1000.7613211500001,6905.7999438100005,130.76412267,7906.285061100001,6905.799775740001
Иркутская область,2024,1326.0,3972.3244000000004,0.0,4128.66412475,3498.5159000000003,630.14822475,3497.78973705,112.68630807,4127.6971730899995,3497.7897370100004
Кабардино-Балкарская Республика,2016,249000000583.0,4741.7705000000005,2396111698.4201,13510974.695292,10513129.509946,3003114.954892,10510431.62662668,2340.1019622999997,11892842.55505532,10512569.35020902
Кабардино-Балкарская Республика,2017,249000000450.0,3433.5906999999997,1796942096.9403,237802106.4347,184350880.4791,53456721.7843,156937481.48828107,1772.3581285799996,198690991.41122234,156939198.24872348
Кабардино-Балкарская Республика,2018,249000000540.0,4330604233.0,4384443600.0,4685323490.08,6704523640.73,2541942909.08,4512301849.15,2218562556.12,4711334878.469999,6704523624.9
Кабардино-Балкарская Республика,2019,249000000540.0,2701.9934,1768564267.525371,162221085.18203884,150866727.81847534,11361803.750138849,150864910.57244292,1774.33652184,162221160.71697262,150867586.71899107
Кабардино-Балкарская Республика,2020,249000000630.0,4835.274,5273211038.2269,761654632.6260374,708342321.4365091,814969294.4863374,1416673839.0401607,814969070.1696594,1416673871.490014,53322328.27638635
Кабардино-Балкарская Республика,2021,83000000855.0,4331.8387999999995,2469.4817999999996,4434.10697576,6736.98144153,2642.3709531199997,4313.92374305,2433.83463963,4450.0209975299995,6715.87473309
Кабардино-Балкарская Республика,2022,83000000810.0,4236.3549,2513.1245000000004,4213.2399751699995,6582.25071597,2601.6022971,4112.3609622700005,2438.0590911900003,4193.70301827,6540.23433678
Кабардино-Балкарская Республика,2023,900.0,10106.094200000001,0.0,10421.35588739,10103.20485209,318.1510353,10103.204626390001,11.43116008,10421.355659390001,10103.204626390001
Кабардино-Балкарская Республика,2024,765.0,9011.6074,0.0,9412.96602056,9005.1244,407.84162056,9005.12436593,69.18355551,9412.96598469,9005.12436593
Калининградская область,2016,81000000351.0,5388.5438,17264165.325,42895553.96,20085964.2469,22815711.7412,17933286.15719,17501468.3795546,40745538.0179928,20085942.883795
Калининградская область,2017,81000000270.0,5012.6422,2500445300.4428,1932003043.2485723,1814114674.0385623,117895563.0491724,1803093832.5594642,2489.66171861,1920268631.4528275,1803096297.1459606
Калининградская область,2018,81000000324.0,3807733781.0,3841751400.0,5198441392.83,6602219226.610001,2849885143.83,4670609508.24,1922622728.18,5191976346.76,6584677204.99
Калининградская область,2019,81000000324.0,2666.712,1564616055.707177,79533391.330333,61242603.820582,18298120.56724108,61238359.72852204,11914.94930445,79530250.78084566,61240433.7016901
Калининградская область,2020,81000000378.0,3936.0015,3988149553.4519,290315745.19506663,223546875.29580474,357087640.7679666,447084421.32626694,357087130.4877617,447084408.40612113,66777096.82662601
Калининградская область,2021,27000000513.0,3034.7171599999997,2155.3642299999997,2974.3243919700003,4954.95205711,2555.47926197,2838.0182651299997,2115.50228306,2971.6982512800005,4500.99507142
Калининградская область,2022,27000000486.0,3692.9635000000003,2484.4242000000004,4047.76767903,6222.786571000001,2926.5929714900003,3895.6537725,2330.70407211,4047.22479322,6211.9698523
Калининградская область,2023,540.0,7063.6481,0.0,7838.553595209999,7026.483021170001,812.07057404,7025.95472046,40.625595340000004,7837.92470783,7025.95472046
Калининградская область,2024,459.0,4320.2054,0.0,4777.0163086,4129.4646,647.5517086,4129.45915404,86.30229141,4777.00968252,4129.45915389
Калужская область,2016,87000000104.0,4090.7567,3120245.6758,14188355.320058,11217803.704529,2975034.239158,11059741.561157,2355549.246429,14032333.153659,11179451.451324
Калужская область,2017,87000000080.0,5666.3078,2847160549.1577,1069425167.274244,1014994410.448722,54438397.124144,1014991392.3106128,2847.3112352099997,1069424968.127558,1014994219.4680998
Калужская область,2018,87000000096.0,5137721924.0,5191177200.0,7021522531.92,8805651096.64,4037100454.92,6177701086.54,2588147764.44,6986610661.4,8751463721.7
Калужская область,2019,87000000096.0,3308.7203999999997,1770151947.913865,94799509.10224934,65414271.25239467,29393017.53174934,65412438.1845153,3280134.11446489,94799604.05362815,65414376.80262872
Калужская область,2020,87000000112.0,2826.791,3031211854.1007,191330542.648053,132020923.169824,250641904.871953,263763898.7540129,250248448.77141485,263492908.65186936,59193959.82302056
Калужская область,2021,29000000152.0,2393.6175200000002,1712.1384600000001,2678.7577990199998,4165.250885840001,2252.1221390200003,2458.6082706400002,1726.0915021800001,2692.2902891599997,3903.8205075100004
Калужская область,2022,29000000144.0,1971.9338,1328.0663,2346.15871746,3448.27635594,1714.92371746,2156.91311566,1308.9183961600002,2361.01677789,3448.27618179
Калужская область,2023,160.0,3909.817,0.0,5162.73575097,3899.50378883,1263.2319621399997,3899.5031558899996,42.47541929,5162.73497242,3899.5031558899996
Калужская область,2024,136.0,2792.7527,0.0,3821.3491263600004,2714.4330999999997,1106.9160263600002,2714.43219893,31.117104880000003,3821.3478488799997,2714.43219886
Камчатский край,2016,90000001129.0,514.3543,137.99530000000001,149062.271019,99559.631045,49944.912019,99420.136661,139.124009,149062.3675086,99557.2410683
Камчатский край,2017,90000000870.0,493.876,121241021.2409,32973985.82083408,30675799.58446967,2298472.18573408,29085867.16390847,126.23155240000001,31265045.7609276,29085965.67586369
Камчатский край,2018,90000001044.0,314947859.0,347214400.0,357696010.53000003,521154847.37,194449210.53,347547668.31,178527783.31,362601538.78,521154847.23999995
Камчатский край,2019,90000001044.0,530.6322,198995884.13124,6712682.5441351,6377185.36835405,342113.9075351,6377003.02340781,61418.688957210004,6712687.42771704,6377261.83350526
Камчатский край,2020,90000001218.0,538.3445,297178238.4651,34497990.57666693,32773345.7604707,36222930.789866924,63880528.10387039,34469782.78116244,62215045.78370312,1637574.57540325
Камчатский край,2021,30000001653.0,596.5443,360.64489999999995,503.35417567999997,858.3357612899999,385.41927568000006,491.9708162,361.38074992,501.11554928,812.9813845900001
Камчатский край,2022,30000001566.0,565.1407,320.12520000000006,498.66359552999995,807.40367986,341.02510538000007,488.64824018,334.52484482,506.52563834,807.18797685
Камчатский край,2023,1740.0,870.4276,0.0,742.7898052099999,704.1627,38.62710521,703.42473651,26.01402535,742.01234832,703.42473651
Камчатский край,2024,1479.0,1545.6906,0.0,1408.99936255,1377.7864,31.21296255,1377.7862263900001,27.087372450000004,1408.99918218,1377.7862263900001
Карачаево-Черкесская Республика,2016,273000000596.0,2084.7156,4046612.3174,14102576.513038,9260203.905219,4844582.114838,9156832.24745982,3844304.53615581,12900168.19432152,9157788.40050723
Карачаево-Черкесская Республика,2017,273000000460.0,1802.336,865816765.8159,10374302.44947713,9856499.81160337,519601.92937713,9855655.99570337,869.05965411,10374305.693157561,9856499.81156653
Карачаево-Черкесская Республика,2018,273000000552.0,1804306036.0,2081921400.0,1784242742.6000001,2904039539.76,1130172842.6000001,1863018012.43,1110573498.1100001,1973375011.75,2903946663.58
Карачаево-Черкесская Республика,2019,273000000552.0,1454.6638,1030655134.946,42425648.79224116,40304927.10060219,2129065.78194116,40303890.74730386,1085.6873637899998,42425734.04080457,40305470.96370198
Карачаево-Черкесская Республика,2020,273000000644.0,1782.8653,1841102686.9465,262787050.4592318,249649030.5009964,275926368.9362318,499294143.09838927,275926306.7422874,499294140.68708134,13141553.88493055
Карачаево-Черкесская Республика,2021,91000000874.0,2312.2956,1220.8744000000002,2323.78275409,3494.56522826,1289.4794540900002,2277.6848075899998,1282.53420674,2392.47398222,3483.69187543
Карачаево-Черкесская Республика,2022,91000000828.0,1744.8213999999998,1046.6364999999998,1760.43152716,2755.76699177,1108.24662716,1677.5399160499999,1019.8547052399999,1720.12082527,2682.6925438400003
Карачаево-Черкесская Республика,2023,920.0,4800.5941,0.0,4936.08672109,4788.09507751,147.99164358,4788.0824328300005,4.78031438,4936.0739486,4788.0824328300005
Карачаево-Черкесская Республика,2024,782.0,3072.4893999999995,0.0,3150.68991781,3025.009,125.68091781,3024.95224021,93.32010188000001,3150.63225208,3024.95224021
